onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	recalled	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	0.0	-1	STIM_ON	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	1	0	500	LC8	LC9	500.0	10	5	300	FR3	1	R1163T
0.4	795.912	-1	STIM_OFF	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	500	LC8	LC9	500.0	10	5	300	FR3	1	R1163T
796.312	0.0	-1	STIM_ON	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	1	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
796.712	9.368	-1	STIM_OFF	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
806.08	0.0	-1	STIM_ON	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	1	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
806.48	6.498	-1	STIM_OFF	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
812.978	0.0	-1	STIM_ON	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	1	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
813.378	10.471	-1	STIM_OFF	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	500	LC8	LC9	250.0	10	5	300	FR3	1	R1163T
823.849	0.0	-1	STIM_ON	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	1	0	500	LC8	LC9	500.0	10	5	300	FR3	1	R1163T
824.249	7.72	-1	STIM_OFF	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	500	LC8	LC9	500.0	10	5	300	FR3	1	R1163T
